MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Roof Style_Gable,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Roof Matl_CompShg,Roof Matl_Membran,Roof Matl_Tar&Grv,Roof Matl_WdShake,Roof Matl_WdShngl,Exterior 1st_AsphShn,Exterior 1st_BrkComm,Exterior 1st_BrkFace,Exterior 1st_CBlock,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_ImStucc,Exterior 1st_MetalSd,Exterior 1st_Plywood,Exterior 1st_Stone,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Exterior 2nd_AsphShn,Exterior 2nd_Brk Cmn,Exterior 2nd_BrkFace,Exterior 2nd_CBlock,Exterior 2nd_CmentBd,Exterior 2nd_HdBoard,Exterior 2nd_ImStucc,Exterior 2nd_MetalSd,Exterior 2nd_Plywood,Exterior 2nd_Stone,Exterior 2nd_Stucco,Exterior 2nd_VinylSd,Exterior 2nd_Wd Sdng,Exterior 2nd_Wd Shng,Mas Vnr Type_BrkCmn,Mas Vnr Type_BrkFace,Mas Vnr Type_None,Mas Vnr Type_Stone,Street_Pave,Alley_Grvl,Alley_Pave,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Lot Config_CulDSac,Lot Config_FR2,Lot Config_FR3,Lot Config_Inside,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition 2_Feedr,Condition 2_Norm,Condition 2_PosA,Condition 2_PosN,Condition 2_RRAe,Condition 2_RRAn,Condition 2_RRNn,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Central Air_Y,Garage Type_2Types,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Misc Feature_Elev,Misc Feature_Gar2,Misc Feature_Othr,Misc Feature_Shed,Misc Feature_TenC,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_WD ,MS SubClass,Lot Frontage,Lot Area,Lot Shape,Utilities,Land Slope,Overall Qual,Overall Cond,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,Electrical,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Yr Blt,Garage Finish,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Fence,Misc Val,Mo Sold,SalePrice,Age,Mod_Age
0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,190,100.0,34650,4,4,3,5,5,0.0,3,3,3.0,3.0,0.0,3.0,1056.0,1.0,0.0,0.0,1056.0,3,5,0,0,1056,1.0,0.0,1,0,3,1,3,5,8,0,0.0,1955.0,3.0,572.0,3.0,3.0,3,264,0,0,0,0,0,0.0,0,1,145000,51,51
0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,92.0,10573,3,4,3,6,6,3.0,3,3,3.0,3.0,0.0,3.0,1312.0,1.0,0.0,141.0,1453.0,5,5,0,0,1453,1.0,0.0,2,0,3,1,3,6,8,1,3.0,1961.0,2.0,530.0,3.0,3.0,3,0,49,0,0,288,0,4.0,0,4,187500,48,48
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,65.0,8450,4,4,3,5,8,0.0,3,4,3.0,3.0,0.0,6.0,553.0,4.0,117.0,224.0,894.0,5,5,0,0,894,1.0,0.0,1,0,3,1,3,5,8,1,4.0,1973.0,1.0,336.0,3.0,3.0,3,416,144,0,0,0,0,3.0,0,4,138500,45,1
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,50,0.0,11700,3,4,5,5,6,0.0,3,3,3.0,3.0,0.0,4.0,606.0,1.0,0.0,336.0,942.0,5,5,673,0,1938,0.0,0.0,2,0,4,1,4,7,6,1,4.0,1937.0,1.0,240.0,3.0,3.0,3,0,40,0,0,0,0,0.0,0,7,198000,71,13
1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,190,75.0,8250,4,4,3,5,6,0.0,3,4,3.0,3.0,0.0,1.0,0.0,1.0,0.0,957.0,957.0,2,5,957,0,1991,0.0,0.0,2,0,4,2,3,9,8,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,133,0,0,0,0.0,0,6,119600,112,1
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,50,60.0,8064,4,4,3,5,7,0.0,3,4,3.0,3.0,0.0,1.0,0.0,1.0,0.0,672.0,672.0,5,5,252,0,924,0.0,0.0,1,0,3,1,3,6,8,1,1.0,2003.0,1.0,576.0,3.0,3.0,3,0,0,0,0,0,0,3.0,2000,7,122900,58,1
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,80.0,9600,4,4,3,8,5,0.0,4,3,4.0,3.0,0.0,5.0,1104.0,1.0,0.0,1420.0,2524.0,3,5,0,0,2524,1.0,0.0,2,1,4,1,4,9,8,1,4.0,1981.0,3.0,542.0,3.0,3.0,3,474,120,0,0,0,0,3.0,0,7,278000,28,28
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,70,0.0,11435,3,4,5,8,7,0.0,3,3,4.0,3.0,0.0,1.0,0.0,1.0,0.0,792.0,792.0,2,5,725,0,1517,0.0,0.0,1,0,3,1,4,7,8,2,4.0,1931.0,1.0,400.0,3.0,3.0,3,0,0,0,0,0,0,0.0,0,6,230000,77,56
0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,30.0,9549,3,4,3,8,5,0.0,4,4,4.0,4.0,0.0,2.0,437.0,6.0,1057.0,0.0,1494.0,5,5,0,0,1494,1.0,0.0,1,1,2,1,5,6,8,1,4.0,1995.0,3.0,481.0,3.0,3.0,3,0,30,0,0,216,0,0.0,0,4,270000,11,10
0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,60.0,10950,4,4,3,6,6,0.0,3,3,3.0,3.0,0.0,5.0,441.0,1.0,0.0,507.0,948.0,3,5,0,0,948,0.0,0.0,1,0,2,1,3,5,8,0,0.0,1952.0,1.0,410.0,3.0,3.0,1,0,48,0,0,0,0,0.0,0,4,125000,55,55
0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,79.0,10637,4,4,3,8,5,336.0,4,3,5.0,3.0,4.0,6.0,1288.0,1.0,0.0,417.0,1705.0,5,5,0,0,1718,1.0,0.0,2,0,3,1,4,7,8,1,4.0,2007.0,2.0,826.0,3.0,3.0,3,208,44,0,0,0,0,0.0,0,9,297000,2,1
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,80.0,9000,3,4,5,6,6,82.0,3,3,4.0,3.0,4.0,1.0,0.0,1.0,0.0,160.0,160.0,2,5,0,0,1142,0.0,0.0,1,0,2,1,3,5,8,1,4.0,1958.0,2.0,384.0,3.0,3.0,3,0,28,64,0,0,0,0.0,0,4,113500,51,51
0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,160,41.0,2665,4,4,3,5,6,0.0,3,3,3.0,3.0,0.0,5.0,548.0,3.0,173.0,36.0,757.0,5,5,550,0,1475,0.0,0.0,2,0,4,1,3,6,8,1,3.0,1977.0,2.0,336.0,3.0,3.0,3,104,26,0,0,0,0,0.0,0,7,127000,29,29
0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,105.0,11751,3,4,3,6,6,480.0,3,3,4.0,3.0,0.0,4.0,705.0,1.0,0.0,1139.0,1844.0,5,5,0,0,1844,0.0,0.0,2,0,3,1,3,7,8,1,3.0,1977.0,2.0,546.0,3.0,3.0,3,0,122,0,0,0,0,3.0,0,1,190000,33,33
0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,80.0,9600,4,4,3,7,6,320.0,3,3,3.0,3.0,0.0,5.0,916.0,1.0,0.0,326.0,1242.0,2,5,0,0,1242,0.0,0.0,1,1,3,1,3,6,8,1,3.0,1973.0,1.0,528.0,3.0,3.0,3,0,0,0,0,0,0,0.0,0,9,175500,34,34
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,60.0,8428,2,4,3,5,7,0.0,3,4,4.0,4.0,0.0,6.0,420.0,1.0,0.0,570.0,990.0,5,5,0,0,990,1.0,0.0,1,0,3,1,3,5,8,0,0.0,1995.0,1.0,384.0,3.0,3.0,3,256,0,0,0,0,0,0.0,0,7,146000,13,13
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,75.0,9937,4,4,3,5,6,0.0,4,3,3.0,3.0,0.0,4.0,830.0,2.0,290.0,136.0,1256.0,4,5,0,0,1256,1.0,0.0,1,1,3,1,3,6,8,0,0.0,1965.0,3.0,276.0,3.0,3.0,3,736,68,0,0,0,0,0.0,0,6,147500,43,43
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,107.0,13891,4,4,3,10,5,0.0,5,3,5.0,4.0,4.0,6.0,1386.0,1.0,0.0,690.0,2076.0,5,5,0,0,2076,1.0,0.0,2,1,2,1,5,7,8,1,4.0,2006.0,3.0,850.0,3.0,3.0,3,216,229,0,0,0,0,0.0,0,9,465000,0,0
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,85,0.0,9101,3,4,3,5,6,104.0,3,4,4.0,3.0,0.0,6.0,1097.0,1.0,0.0,0.0,1097.0,5,5,0,0,1110,1.0,0.0,1,0,1,1,4,4,8,1,3.0,1978.0,3.0,602.0,3.0,3.0,3,303,30,0,0,0,0,0.0,0,7,165500,31,31
0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,81.0,12150,4,4,3,5,5,335.0,3,3,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1050.0,1050.0,5,3,745,0,1795,0.0,0.0,2,0,4,1,3,7,8,0,0.0,1954.0,1.0,352.0,2.0,3.0,3,0,0,0,0,0,0,0.0,0,11,131500,54,54
0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,70.0,11200,4,4,3,5,5,0.0,3,3,3.0,3.0,0.0,3.0,906.0,1.0,0.0,134.0,1040.0,5,5,0,0,1040,1.0,0.0,1,0,3,1,3,5,8,0,0.0,1965.0,1.0,384.0,3.0,3.0,3,0,0,0,0,0,0,0.0,0,2,129500,43,43
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,70,100.0,9670,3,4,5,8,6,40.0,3,3,3.0,2.0,0.0,2.0,210.0,1.0,0.0,398.0,608.0,3,5,890,0,1873,0.0,0.0,1,1,4,1,3,9,8,2,4.0,1935.0,3.0,786.0,2.0,3.0,3,0,0,207,0,0,0,0.0,0,6,257076,73,58
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,50,60.0,10998,4,4,3,5,5,0.0,3,3,3.0,3.0,0.0,2.0,408.0,4.0,420.0,156.0,984.0,5,5,620,0,1604,0.0,0.0,2,0,3,1,3,6,6,0,0.0,1977.0,1.0,660.0,3.0,3.0,3,0,68,0,0,0,0,0.0,0,7,117000,68,49
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70,60.0,7200,4,4,5,7,6,0.0,3,2,4.0,3.0,0.0,1.0,0.0,1.0,0.0,776.0,776.0,3,5,651,0,1502,0.0,0.0,1,1,3,1,3,6,8,1,4.0,1931.0,2.0,270.0,3.0,3.0,2,0,0,112,0,0,0,3.0,0,2,149000,77,8
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,80.0,9920,4,4,3,5,5,110.0,3,3,3.0,3.0,0.0,3.0,354.0,2.0,290.0,412.0,1056.0,3,5,0,0,1063,1.0,0.0,1,0,3,1,3,6,8,0,0.0,1954.0,2.0,280.0,3.0,3.0,3,0,0,164,0,0,0,3.0,0,2,128000,56,56
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,160,36.0,2448,4,4,3,7,5,106.0,4,3,4.0,3.0,0.0,1.0,0.0,1.0,0.0,764.0,764.0,5,5,862,0,1626,0.0,0.0,2,1,2,1,4,6,8,0,0.0,2003.0,2.0,474.0,3.0,3.0,3,0,27,0,0,0,0,0.0,0,10,155000,5,4
0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,160,0.0,2998,4,4,3,6,5,513.0,4,3,4.0,3.0,0.0,6.0,353.0,1.0,0.0,403.0,756.0,5,5,756,0,1524,0.0,0.0,2,1,2,1,4,4,8,0,0.0,2000.0,1.0,440.0,3.0,3.0,3,0,32,0,0,0,0,0.0,0,6,166000,6,6
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,50,65.0,7804,4,4,3,4,3,0.0,3,3,3.0,3.0,0.0,4.0,622.0,1.0,0.0,500.0,1122.0,3,5,653,0,1981,1.0,0.0,2,0,4,1,4,7,6,2,3.0,1981.0,1.0,576.0,3.0,3.0,3,431,44,0,0,0,0,3.0,0,12,135000,81,59
